Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,power,narx,error,errorh
22/03/2016,17,0,10,17.16,4.78,41.4,16.8,28.92,29.71,752,442.6481307,309.3518693,133.2962614
22/03/2016,18,0,10,16.01,4.91,45.44,12.68,28.93,29.72,122.25,69.49148382,52.75851618,16.73296764
22/03/2016,19,0,10,14.78,5.48,53.64,14.12,28.94,29.72,0.19,-10.77119902,10.96119902,-21.73239803
22/03/2016,20,0,10,14.35,5.48,55,13.36,28.95,29.74,0,5.986276473,-5.986276473,11.97255295
22/03/2016,21,0,10,13.89,5.51,55.08,14.12,28.95,29.74,0,47.92611,-47.92611,95.85222001
22/03/2016,22,0,10,13.67,5.9,57.56,14.6,28.96,29.75,0,98.84307806,-98.84307806,197.6861561
22/03/2016,23,0,10,13.55,5.7,55,15.44,28.96,29.75,0,37.37048848,-37.37048848,74.74097696
22/03/2016,24,0,10,13.67,5.71,55.22,15.33,28.97,29.76,0,19.37290175,-19.37290175,38.74580351
23/03/2016,1,0,10,13.18,6.34,59.36,16.52,28.97,29.76,0,-36.74691243,36.74691243,-73.49382485
23/03/2016,2,0,10,12.91,6.84,62.72,16.92,28.96,29.75,0,13.42784529,-13.42784529,26.85569059
23/03/2016,3,0,10,12.61,7.12,66.12,16.48,28.95,29.74,0,-17.34307299,17.34307299,-34.68614597
23/03/2016,4,0,10,12.46,7.5,69,16.24,28.96,29.75,0,-17.86394624,17.86394624,-35.72789248
23/03/2016,5,0,10,12.39,8.03,70.16,16,28.97,29.76,0,-20.99730579,20.99730579,-41.99461159
23/03/2016,6,0,10,12.5,8.47,72.12,15.44,28.97,29.76,0.2,129.2570456,-129.0570456,258.3140912
23/03/2016,7,0,10,13.35,8.94,72,15.2,28.99,29.78,250.98,264.4009054,-13.42090544,277.8218109
23/03/2016,8,0,10,15.18,9.64,68.04,19.04,29.01,29.8,1006.5,961.6354849,44.86451506,916.7709699
23/03/2016,9,0,10,17.06,10.08,61.72,21.2,29.01,29.8,2761.5,2078.535357,682.9646431,1395.570714
23/03/2016,10,0.28,10,18.62,10.54,58.44,18,29.01,29.8,3780.75,3669.62618,111.1238201,3558.50236
23/03/2016,11,0.38,10,19.57,10.86,54.44,16.68,29,29.79,4429.25,4009.517444,419.7325556,3589.784889
23/03/2016,12,0.99,10,18.53,10.7,57.64,17.24,28.99,29.78,3728.25,3992.759345,-264.5093448,4257.26869
23/03/2016,13,1,10,18.24,10.54,60.36,17.16,28.97,29.76,1391.75,2492.135617,-1100.385617,3592.521233
23/03/2016,14,1,10,18.43,10.61,59,15.2,28.96,29.75,809,1451.39168,-642.3916797,2093.783359
23/03/2016,15,1,10,17.83,10.99,63.56,19.12,28.95,29.74,431.75,815.5331415,-383.7831415,1199.316283
23/03/2016,16,1,10,17.29,10.93,64.92,18.32,28.96,29.75,280,337.7106481,-57.71064808,395.4212962
23/03/2016,17,1,10,16.45,10.93,67.88,19.36,28.96,29.75,95.5,284.6808249,-189.1808249,473.8616498
23/03/2016,18,1,10,15.84,11.09,70.64,15.68,28.97,29.76,18.82,49.00811768,-30.18811768,79.19623536
23/03/2016,19,1,10,15.21,11.69,76.92,16.96,28.96,29.75,0,67.71259685,-67.71259685,135.4251937
23/03/2016,20,1,10,15.1,12.06,80.88,14.6,28.94,29.73,0,28.77391019,-28.77391019,57.54782037
23/03/2016,21,1,10,15.04,12.22,80.88,15.04,28.91,29.7,0,18.05949571,-18.05949571,36.11899142
23/03/2016,22,1,10,15.29,12.09,80.88,12.84,28.91,29.7,0,-4.004245507,4.004245507,-8.008491015
23/03/2016,23,1,10,16.01,12.44,77.88,12.44,28.91,29.7,0,-28.57781339,28.57781339,-57.15562677
23/03/2016,24,1,10,16.71,12.5,77.67,13.22,28.9,29.69,0,26.44708772,-26.44708772,52.89417544
24/03/2016,1,0.91,10,15.84,12.47,75.88,15.12,28.88,29.66,0,34.65072506,-34.65072506,69.30145012
24/03/2016,2,0.43,10,15.08,12.03,79.68,11.48,28.86,29.64,0,122.5678127,-122.5678127,245.1356254
24/03/2016,3,0.75,10,15.22,11.9,82.68,11,28.84,29.62,0,27.67791217,-27.67791217,55.35582435
24/03/2016,4,0.91,10,15.36,12.03,81.72,9.56,28.83,29.61,0,-15.45252679,15.45252679,-30.90505358
24/03/2016,5,0.98,7.51,14.95,12.45,84.42,11,28.82,29.6,0,-223.436774,223.436774,-446.873548
24/03/2016,6,1,4.38,14.4,13.28,93.47,5.54,28.8,29.59,0,-28.97790565,28.97790565,-57.9558113
24/03/2016,7,1,4,13.99,13.3,95.26,5.73,28.76,29.55,7.9,78.60199812,-70.70199812,149.3039962
24/03/2016,8,1,7.27,14.5,14.18,97.62,15.61,28.74,29.52,90.68,67.1343413,23.5456587,43.5886826
24/03/2016,9,1,8.92,15.54,14.51,93.32,20.64,28.72,29.5,272.25,416.6309569,-144.3809569,561.0119138
24/03/2016,10,0.98,10,16.23,14.47,86,21.14,28.69,29.47,1433.25,662.7503247,770.4996753,-107.7493506
24/03/2016,11,0.99,8.07,14.21,13.41,86.86,23.54,28.68,29.47,1492.75,1370.542851,122.2071492,1248.335702
24/03/2016,12,0.83,10,13.2,9.36,74.51,25.12,28.71,29.49,1427,721.11802,705.88198,15.23603998
24/03/2016,13,0.82,10,12.12,7.92,70.92,25.24,28.74,29.52,2768.75,1398.779321,1369.970679,28.8086415
24/03/2016,14,1,10,10.28,7.36,76.7,23.46,28.76,29.54,1329,1882.025407,-553.0254072,2435.050814
24/03/2016,15,0.99,10,9.47,6.93,80,24.16,28.79,29.57,376.5,809.2306692,-432.7306692,1241.961338
24/03/2016,16,1,10,7.36,5.74,85.19,20.84,28.83,29.61,286.48,342.9706651,-56.49066505,399.4613301
24/03/2016,17,1,8.22,5.22,3.94,87.78,19.96,28.86,29.65,254.25,206.7145211,47.5354789,159.1790422
24/03/2016,18,1,6.48,3.42,2.58,91.44,15.64,28.92,29.7,34.13,114.0637848,-79.93378481,193.9975696
24/03/2016,19,1,7.36,2.54,1.64,91.56,16.16,28.97,29.76,0,-12.98165734,12.98165734,-25.96331467
24/03/2016,20,1,10,2.02,-0.09,83.07,19.71,29.02,29.81,0,-38.64746365,38.64746365,-77.29492731
24/03/2016,21,1,10,1.43,-0.46,83.92,16.24,29.06,29.85,0,-43.79240175,43.79240175,-87.58480349
24/03/2016,22,1,10,0.9,-1.27,82.84,16.84,29.08,29.87,0,-60.7266026,60.7266026,-121.4532052
24/03/2016,23,1,10,0.48,-2.37,79.8,15.92,29.11,29.9,0,-29.88743278,29.88743278,-59.77486556
24/03/2016,24,1,10,0.5,-2.59,81.23,14.22,29.12,29.91,0,5.340228396,-5.340228396,10.68045679
25/03/2016,1,1,10,-0.04,-2.91,78.84,13.04,29.14,29.93,0,-14.57081549,14.57081549,-29.14163098
25/03/2016,2,1,10,-0.15,-3.07,78.52,11.48,29.16,29.95,0,17.9797415,-17.9797415,35.959483
25/03/2016,3,1,10,-0.18,-2.97,78.84,8.76,29.17,29.96,0,-83.21648764,83.21648764,-166.4329753
25/03/2016,4,1,10,-0.22,-2.78,78.84,8.32,29.21,30,0,-58.34343534,58.34343534,-116.6868707
25/03/2016,5,1,10,-0.46,-2.99,81.72,8.76,29.23,30.02,0,-25.78933012,25.78933012,-51.57866025
25/03/2016,6,1,10,-0.44,-2.8,81.72,8.44,29.26,30.05,1.27,38.07880562,-36.80880562,74.88761124
25/03/2016,7,1,10,-0.04,-2.97,77.88,9.84,29.27,30.06,158.7,235.68784,-76.98783998,312.67568
25/03/2016,8,0.84,10,0.67,-2.84,73.92,7.8,29.28,30.07,678.5,526.6617289,151.8382711,374.8234579
25/03/2016,9,0.75,10,2.04,-1.96,72.04,7.04,29.29,30.08,1649.25,1320.454348,328.7956518,991.6586964
25/03/2016,10,0.83,10,3.19,-0.95,71.92,5,29.31,30.1,4050,2367.839928,1682.160072,685.679857
25/03/2016,11,1,10,4.14,-0.39,70.84,6.44,29.31,30.1,3364,3761.253567,-397.2535666,4158.507133
25/03/2016,12,1,10,4.74,0.12,72.24,6.72,29.3,30.09,2967,3229.370949,-262.3709492,3491.741898
25/03/2016,13,0.99,10,5.42,0.42,70.64,1.8,29.3,30.09,3728.5,2852.088622,876.411378,1975.677244
25/03/2016,14,0.9,10,6.64,0.81,64.12,0.38,29.28,30.07,2953.25,3137.586111,-184.3361107,3321.922221
25/03/2016,15,0.81,10,7.45,1.91,66.2,2.8,29.28,30.07,3762,2282.778905,1479.221095,803.5578092
25/03/2016,16,0.39,10,7.77,1.79,62.88,3.32,29.27,30.06,2984.5,2717.702208,266.7977921,2450.904416
25/03/2016,17,0.52,10,7.53,1.9,63.96,4.8,29.28,30.07,1644.75,1683.86357,-39.11357014,1722.97714
25/03/2016,18,0,10,6.01,2.06,70.36,3.84,29.29,30.08,358.83,678.5798464,-319.7498464,998.3296929
25/03/2016,19,0,10,4.64,2.49,81.44,2.16,29.31,30.1,7.93,0.727605654,7.202394346,-6.474788692
25/03/2016,20,0,10,3.9,2.27,85.72,3.72,29.32,30.12,0,-39.46241412,39.46241412,-78.92482824
25/03/2016,21,0,10,3.08,1.67,87.76,6.04,29.33,30.12,0,66.05556181,-66.05556181,132.1111236
25/03/2016,22,0,10,3.11,1.48,82.44,8,29.31,30.11,0,-3.738333442,3.738333442,-7.476666885
25/03/2016,23,0,10,2.47,1.38,84.68,7.64,29.31,30.11,0,-26.01726161,26.01726161,-52.03452322
25/03/2016,24,0,10,2.32,0.91,85.89,6.33,29.31,30.11,0,9.976322828,-9.976322828,19.95264566
26/03/2016,1,0,10,1.02,0.61,89,6.08,29.31,30.11,0,-38.84915139,38.84915139,-77.69830278
26/03/2016,2,0,9.96,0.72,0.68,89.96,7.04,29.32,30.12,0,3.11464829,-3.11464829,6.229296579
26/03/2016,3,0,9.92,0.65,0.78,91.04,7.36,29.32,30.12,0,10.92356221,-10.92356221,21.84712443
26/03/2016,4,0,8,0.62,0.54,91.04,5.4,29.34,30.13,0,90.29809617,-90.29809617,180.5961923
26/03/2016,5,0,7.08,0.96,0.44,93.28,7.04,29.34,30.14,0,129.0465831,-129.0465831,258.0931663
26/03/2016,6,0.14,5.16,1.81,0.99,91.2,8.28,29.36,30.16,6.75,228.6344145,-221.8844145,450.5188289
26/03/2016,7,0,5.84,3.75,1.77,87.92,10.48,29.37,30.17,525.5,390.565579,134.934421,255.6311581
26/03/2016,8,0,8.08,5.69,2.78,82.96,9.68,29.37,30.17,1841.5,1594.16801,247.33199,1346.83602
26/03/2016,9,0.28,10,7.6,3.61,75.8,10,29.38,30.18,2967,2936.319564,30.68043552,2905.639129
26/03/2016,10,0.14,10,9.46,3.86,69.4,9.8,29.37,30.17,4162.25,3417.382409,744.867591,2672.514818
26/03/2016,11,0,10,11.7,4.25,62.04,9.32,29.34,30.13,4634.5,4344.478594,290.0214063,4054.457187
26/03/2016,12,0,10,13.02,4.54,57.24,13.04,29.32,30.11,4716,4567.583368,148.4166318,4419.166736
26/03/2016,13,0,10,14.29,3.58,48.8,10.48,29.3,30.09,4708,4210.696552,497.3034482,3713.393104
26/03/2016,14,0,10,15.44,3.72,46.36,10.44,29.28,30.08,4616.75,4183.615233,433.1347672,3750.480466
26/03/2016,15,0,10,16.18,3.08,42.04,12.72,29.28,30.07,4026.25,3627.328846,398.9211539,3228.407692
26/03/2016,16,0,10,16.17,2.41,38.52,11,29.27,30.06,2931.25,3023.640646,-92.39064571,3116.031291
26/03/2016,17,0,10,15.42,3.1,41.72,10.16,29.27,30.06,1619.25,1588.059051,31.19094889,1556.868102
26/03/2016,18,0,10,11.82,4.17,53.64,6.72,29.26,30.05,322.53,465.4413215,-142.9113215,608.352643
26/03/2016,19,0.28,10,10.04,4.81,63.8,6.36,29.25,30.04,6.13,-124.871642,131.001642,-255.8732839
26/03/2016,20,0,10,8.83,4.28,68.76,5.08,29.26,30.06,0,-27.70626873,27.70626873,-55.41253745
26/03/2016,21,0,9.96,7.44,4.1,73.76,5.72,29.27,30.06,0,-36.98307004,36.98307004,-73.96614008
26/03/2016,22,0,10,6.95,4.01,71.2,6.36,29.27,30.06,0,-35.76006238,35.76006238,-71.52012475
26/03/2016,23,0,10,6.25,3.4,73.12,5.56,29.28,30.07,0,72.09711305,-72.09711305,144.1942261
26/03/2016,24,0,10,6.53,2.5,68.55,3.22,29.29,30.08,0,-79.34041707,79.34041707,-158.6808341
27/03/2016,1,0,9.96,5.16,2.64,76.24,2.84,29.27,30.06,0,-28.4640716,28.4640716,-56.9281432
27/03/2016,2,0,10,5.41,2.99,81.68,3.8,29.25,30.04,0,12.68960907,-12.68960907,25.37921814
27/03/2016,3,0,10,4.65,2.94,79.12,4.12,29.22,30.01,0,45.47481793,-45.47481793,90.94963585
27/03/2016,4,0,10,4.6,2.49,78.16,5.68,29.22,30.01,0,32.73483519,-32.73483519,65.46967038
27/03/2016,5,0,10,4.24,2.23,79.12,3.12,29.22,30.01,0,8.292406156,-8.292406156,16.58481231
27/03/2016,6,0,10,3.85,2.23,81.36,3.8,29.2,29.99,13.19,82.32991331,-69.13991331,151.4698266
27/03/2016,7,0,10,7.49,3.7,74.2,3,29.2,29.99,416.75,343.2116337,73.5383663,269.6732674
27/03/2016,8,0,10,12.02,5.93,66.64,6,29.18,29.97,1723.25,1693.851533,29.39846708,1664.453066
27/03/2016,9,0,10,15.98,7.92,58.48,7.4,29.17,29.96,2882.5,3077.501389,-195.0013893,3272.502779
27/03/2016,10,0,10,17.68,6.54,48.08,10.8,29.15,29.94,4033.25,3653.12528,380.1247204,3273.000559
27/03/2016,11,0.43,10,17.99,3.75,36.92,8.72,29.11,29.9,2498.5,3979.224852,-1480.724852,5459.949704
27/03/2016,12,0.28,10,18.35,1.74,31.84,11.35,29.07,29.86,2152.5,2343.784829,-191.284829,2535.069658
27/03/2016,13,0.28,10,19.32,4.62,37.72,14.44,29.07,29.86,1887.75,2244.164827,-356.4148266,2600.579653
27/03/2016,14,0.06,10,18.07,6.84,45.52,17,29.04,29.83,2560,1521.071799,1038.928201,482.1435988
27/03/2016,15,0.65,7.76,13.2,7.84,63.68,23.84,29.06,29.85,1032.75,1194.745878,-161.9958775,1356.741755
27/03/2016,16,1,5.75,8.64,7.28,89.07,18.39,29.06,29.85,290.38,28.61286783,261.7671322,-233.1542643
27/03/2016,17,1,4.28,7.35,6.9,92.29,21.29,29.06,29.85,34.35,84.70745631,-50.35745631,135.0649126
27/03/2016,18,1,5.08,6.47,6.28,93.53,17.07,29.08,29.87,12.05,43.61279361,-31.56279361,75.17558722
27/03/2016,19,1,9.14,5.99,5.63,94.85,17.43,29.09,29.89,0,138.5717084,-138.5717084,277.1434169
27/03/2016,20,1,10,6.07,5.18,90.56,18.92,29.12,29.91,0,-150.612707,150.612707,-301.225414
27/03/2016,21,1,10,6.1,4.74,88.08,14.92,29.13,29.92,0,11.35159875,-11.35159875,22.70319749
27/03/2016,22,1,9.92,6.25,5.14,88.08,14.57,29.15,29.94,0,-109.1061106,109.1061106,-218.2122212
27/03/2016,23,1,10,6.39,5.46,89,14.8,29.16,29.95,0,91.93579037,-91.93579037,183.8715807
27/03/2016,24,1,10,6.57,5.38,89,16,29.17,29.96,0,17.2129921,-17.2129921,34.42598421
28/03/2016,1,1,10,6.23,5.23,87.08,16.08,29.17,29.96,0,10.2399891,-10.2399891,20.4799782
28/03/2016,2,1,10,6.06,4.99,87.08,14.36,29.18,29.97,0,41.55207898,-41.55207898,83.10415797
28/03/2016,3,1,10,5.52,4.79,89,15.22,29.19,29.98,0,18.7672046,-18.7672046,37.53440919
28/03/2016,4,1,10,5.22,3.9,89,15,29.19,30.01,0,-73.71674825,73.71674825,-147.4334965
28/03/2016,5,1,10,5.01,3.9,93,14,29.2,30.02,0,-11.0750764,11.0750764,-22.15015279
28/03/2016,6,1,10,4.81,3.3,89,13,29.23,30.05,5.83,34.53979743,-28.70979743,63.24959485
28/03/2016,7,0.19,10,5.3,3.9,89.5,12,29.26,30.08,296.6,160.5651654,136.0348346,24.53033078
28/03/2016,8,0.59,10,6.7,4.15,83,15,29.28,30.1,1729.75,1013.2838,716.4662001,296.8175998
28/03/2016,9,0.89,10,8.08,3.35,70.08,10.99,29.3,30.11,2526.5,2722.158387,-195.6583875,2917.816775
28/03/2016,10,0.97,10,8.88,3.42,66.69,12.65,29.32,30.12,3076.25,2989.093881,87.15611946,2901.937761
28/03/2016,11,0.99,10,9.53,3.56,64.72,12.36,29.34,30.13,3158.75,3214.891724,-56.14172412,3271.033448
28/03/2016,12,1,10,10.26,3.54,62.92,11.12,29.34,30.14,3173.75,3290.691481,-116.9414807,3407.632961
28/03/2016,13,0.83,10,11.02,3.34,57.64,13.44,29.34,30.14,2452.25,3250.969576,-798.7195761,4049.689152
28/03/2016,14,0.83,10,11.42,2.86,56.84,10.88,29.34,30.14,2801.25,2438.059304,363.1906963,2074.868607
28/03/2016,15,0.66,10,11.38,2.49,56.04,8.72,29.35,30.15,2658.25,2584.707849,73.54215081,2511.165698
28/03/2016,16,0.75,10,11.32,2.78,56.04,8.76,29.36,30.15,2975,1757.187324,1217.812676,539.3746486
28/03/2016,17,0.25,10,10.83,2.28,55.56,6.4,29.36,30.16,1464.75,1697.900347,-233.1503473,1931.050695
28/03/2016,18,0.25,10,8.97,2.46,59.72,3.88,29.36,30.16,402.18,596.2461437,-194.0661437,790.3122873
28/03/2016,19,0,10,7.01,2.72,65.76,1.84,29.38,30.18,10.64,62.29690076,-51.65690076,113.9538015
28/03/2016,20,0,10,6.04,3.02,72.8,0.24,29.39,30.19,0,-27.26858163,27.26858163,-54.53716326
28/03/2016,21,0,10,4.83,2.92,81.56,0.2,29.4,30.2,0,-108.6420585,108.6420585,-217.2841171
28/03/2016,22,0,10,4.39,2.73,84.45,0.12,29.41,30.21,0,-44.54777729,44.54777729,-89.09555457
28/03/2016,23,0,10,3.46,2.41,87.53,0,29.42,30.22,0,-18.29702701,18.29702701,-36.59405402
28/03/2016,24,0,10,3.55,2.14,88.23,0,29.43,30.23,0,-21.50174157,21.50174157,-43.00348314
29/03/2016,1,0,10,2.13,1.82,91.4,0.96,29.44,30.24,0,-48.08708626,48.08708626,-96.17417252
29/03/2016,2,0,10,2.25,1.6,88.84,0.96,29.45,30.25,0,43.03033795,-43.03033795,86.0606759
29/03/2016,3,0,10,1.87,1.48,87.24,0,29.46,30.26,0,67.34442771,-67.34442771,134.6888554
29/03/2016,4,0,9.04,1.28,0.71,91.88,0.24,29.48,30.28,0,-23.25736868,23.25736868,-46.51473737
29/03/2016,5,0,7.08,1.66,0.64,91.88,1.24,29.5,30.3,0,70.32693171,-70.32693171,140.6538634
29/03/2016,6,0,6.32,2.16,0.58,92.32,0.28,29.51,30.31,16.42,230.0617144,-213.6417144,443.7034288
29/03/2016,7,0,7.28,5.21,2.82,85.48,3.08,29.52,30.32,552.5,496.1780036,56.32199637,439.8560073
29/03/2016,8,0,10,8.7,1.54,60.56,8.36,29.53,30.33,1910.5,1777.620366,132.8796342,1644.740732
29/03/2016,9,0,10,10.38,1.22,52.24,10.84,29.53,30.33,3258.25,3271.979037,-13.72903702,3285.708074
29/03/2016,10,0,10,11.74,1.42,50.12,10.84,29.54,30.34,4286,3607.760331,678.2396689,2929.520662
29/03/2016,11,0,10,12.91,0.78,43.6,8.08,29.52,30.32,4679.5,4508.062424,171.4375761,4336.624848
29/03/2016,12,0,10,13.79,-0.27,36.96,9.32,29.51,30.31,4711,4574.732227,136.2677734,4438.464453
29/03/2016,13,0,10,14.26,-0.62,35,8,29.48,30.28,4720.5,4441.035873,279.4641272,4161.571746
29/03/2016,14,0,10,14.51,-0.59,35,9.8,29.45,30.25,4650.25,4133.377684,516.8723158,3616.505368
29/03/2016,15,0,10,14.75,-0.17,35.24,12.16,29.43,30.23,4031.25,3778.555146,252.694854,3525.860292
29/03/2016,16,0,10,14.3,-0.07,36.52,12.12,29.41,30.21,2899.5,2885.757446,13.74255357,2872.014893
29/03/2016,17,0,10,13.22,0.58,40.52,10.2,29.39,30.19,1482.75,1440.534495,42.21550518,1398.31899
29/03/2016,18,0,10,10.48,2.16,52.88,7.08,29.37,30.17,379,314.3332128,64.66678724,249.6664255
29/03/2016,19,0,10,8.13,2,58.52,8.04,29.36,30.16,11.29,-73.04407097,84.33407097,-157.3781419
29/03/2016,20,0,10,6.93,1.88,62.68,7.68,29.36,30.16,0,-92.54288075,92.54288075,-185.0857615
29/03/2016,21,0,10,6.02,2.1,69.16,6.08,29.36,30.16,0,-9.663675914,9.663675914,-19.32735183
29/03/2016,22,0,10,5.83,1.94,69.6,7.64,29.35,30.14,0,-1.466104556,1.466104556,-2.932209113
29/03/2016,23,0,10,6.22,1.55,67.15,9.92,29.33,30.12,0,-43.20891432,43.20891432,-86.41782863
29/03/2016,24,0,10,6.17,1.49,71.55,9.11,29.31,30.11,0,-34.3673734,34.3673734,-68.73474679
30/03/2016,1,0.14,10,5.47,1.5,75.04,7.76,29.29,30.08,0,-30.41239583,30.41239583,-60.82479165
30/03/2016,2,0.39,10,5.05,1.37,72.6,9,29.27,30.06,0,-50.88556909,50.88556909,-101.7711382
30/03/2016,3,0,10,4.86,1.11,73.36,10.28,29.25,30.04,0,-68.66322578,68.66322578,-137.3264516
30/03/2016,4,0,10,4.82,1.3,74.32,9.32,29.23,30.02,0,15.67485416,-15.67485416,31.34970831
30/03/2016,5,0,10,4.67,1.3,75.28,8.68,29.21,30,0,-73.66022557,73.66022557,-147.3204511
30/03/2016,6,0.59,10,5.65,1.3,71.96,10.92,29.2,29.99,8.63,101.45173,-92.82172998,194.27346
30/03/2016,7,1,10,7.59,1.6,65.96,13.04,29.17,29.96,211.75,336.0272499,-124.2772499,460.3044998
30/03/2016,8,1,10,9.05,2.28,63.8,14.12,29.15,29.94,366.5,640.7672384,-274.2672384,915.0344768
30/03/2016,9,1,10,11.39,3.45,58.68,17.32,29.13,29.92,544.75,683.479789,-138.729789,822.2095781
30/03/2016,10,0.55,10,14.27,4.32,50.28,22.28,29.09,29.88,2011.5,1185.662602,825.837398,359.825204
30/03/2016,11,0.75,8.14,13.54,6.21,60.84,12.42,29.06,29.86,2049.25,2749.741496,-700.4914958,3450.232992
30/03/2016,12,0.96,9.62,13.53,8.9,77.58,10.34,29.04,29.84,628.25,1293.346744,-665.0967438,1958.443488
30/03/2016,13,0.98,7.43,13.02,9.79,80.1,11.04,29.01,29.8,86.9,528.5301889,-441.6301889,970.1603778
30/03/2016,14,0.99,9.16,12.6,10.82,87.1,11.82,28.96,29.75,244.25,264.7845963,-20.5345963,285.3191926
30/03/2016,15,1,5.21,12.45,11.63,92.58,19.19,28.96,29.76,65.75,362.7258803,-296.9758803,659.7017606
30/03/2016,16,0.04,10,13.04,11.21,23.88,14.47,8.91,29.71,95.53,77.38768921,18.14231079,59.24537842
30/03/2016,17,0.16,7.27,13.81,12.32,30.93,14.09,11,29.74,47.1,45.9694468,1.130553201,44.8388936
30/03/2016,18,0.68,8.92,13.92,13.41,69.56,13.68,22.14,29.74,2.58,119.9845589,-117.4045589,237.3891178
30/03/2016,19,1,7.04,13.63,13.13,94.92,14.64,28.93,29.72,0,-92.8089651,92.8089651,-185.6179302
30/03/2016,20,1,8.04,13.78,13.16,93.84,12.08,28.9,29.68,0,39.34314125,-39.34314125,78.68628251
30/03/2016,21,1,8.78,14.1,13.31,92.78,17.7,28.85,29.63,0,-60.4341185,60.4341185,-120.868237
30/03/2016,22,1,6.36,14.94,14.28,94.28,26.28,28.81,29.59,0,-44.11410948,44.11410948,-88.22821895
30/03/2016,23,0.83,9.92,15.07,14.49,93,23.43,28.78,29.56,0,-39.02105366,39.02105366,-78.04210733
30/03/2016,24,0.78,10,15.05,14.26,96.56,23.11,28.77,29.55,0,-44.1947605,44.1947605,-88.38952101
31/03/2016,1,0.99,10,15.34,14.52,91.15,22.58,28.74,29.52,0,-25.87083337,25.87083337,-51.74166673
31/03/2016,2,1,10,15.52,14.55,90.23,19.54,28.73,29.51,0,27.94994213,-27.94994213,55.89988427
31/03/2016,3,1,8.99,15.49,14.63,91.62,17.69,28.71,29.49,0,3.669661726,-3.669661726,7.339323452
31/03/2016,4,1,9.27,15.41,14.8,94.33,16.81,28.69,29.47,0,5.402644503,-5.402644503,10.80528901
31/03/2016,5,1,8.84,15.09,14.1,90.96,19.52,28.67,29.45,0,-33.24844821,33.24844821,-66.49689643
31/03/2016,6,0.9,10,15.25,14.42,91.85,20.73,28.68,29.46,1.39,18.46858763,-17.07858763,35.54717526
31/03/2016,7,0.98,9.89,15.33,14.4,90.11,16.04,28.69,29.47,70.1,231.4021837,-161.3021837,392.7043674
31/03/2016,8,0.84,10,15.81,14.64,89.35,17.96,28.67,29.45,473.25,307.0406256,166.2093744,140.8312513
31/03/2016,9,1,10,17.32,15.36,87.96,16.84,28.66,29.44,1068.25,1168.428598,-100.1785984,1268.607197
31/03/2016,10,1,10,18.67,16.09,82.96,21.03,28.63,29.41,2661.75,1763.020783,898.7292166,864.2915668
31/03/2016,11,0.91,10,20.06,16.72,79.52,23.12,28.61,29.39,2343.5,2541.214057,-197.714057,2738.928114
31/03/2016,12,0.08,9.11,19.07,16.23,26.38,23.81,9.97,29.38,3215.25,2506.836866,708.4131337,1798.423733
31/03/2016,13,0.27,7.93,17.11,14.98,30.76,22.28,11.25,29.4,277.9,1564.530164,-1286.630164,2851.160327
31/03/2016,14,0.31,10,19.84,15.41,22.21,21.4,8.5,29.4,2006.25,489.4805327,1516.769467,-1027.288935
31/03/2016,15,0.29,10,17.48,13.69,21.18,26.44,8.5,29.45,3015.5,1874.292093,1141.207907,733.0841861
31/03/2016,16,0.29,10,16.31,10.65,21.78,22.24,8.5,29.49,2446.75,529.0448819,1917.705118,-1388.660236
31/03/2016,17,0.03,10,15.04,10.21,21.58,17.24,8.5,29.52,1278.25,1303.17002,-24.92001959,1328.090039
31/03/2016,18,0.02,10,13.49,9.37,21.97,17.72,8.51,29.55,319.53,392.3090414,-72.77904135,465.0880827
31/03/2016,19,0.16,10,11.54,8.15,21.97,12.8,8.51,29.58,8.62,86.84775636,-78.22775636,165.0755127
31/03/2016,20,0,10,10.06,6.73,22.17,9,8.51,29.61,0,107.4264273,-107.4264273,214.8528546
31/03/2016,21,0,10,8.82,6.37,22.29,6.36,8.51,29.62,0,23.84218413,-23.84218413,47.68436827
31/03/2016,22,0,10,8.13,5.99,22.53,6.04,8.51,29.64,0,34.56875357,-34.56875357,69.13750715
31/03/2016,23,0,10,7.81,5.71,22.29,7.12,8.51,29.65,0,41.97222252,-41.97222252,83.94444504
31/03/2016,24,0,10,7.35,5.15,85.67,6.22,28.89,29.67,0,-51.94866376,51.94866376,-103.8973275
01/04/2016,1,0,10,5.71,4.62,85.16,5.4,28.9,29.69,0,7.992269377,-7.992269377,15.98453875
01/04/2016,2,0,10,5.02,4.34,88.04,6,28.9,29.69,0,-20.60076799,20.60076799,-41.20153599
01/04/2016,3,0.24,10,4.36,4.02,88.2,4.44,28.9,29.69,0,-33.71757692,33.71757692,-67.43515384
01/04/2016,4,0.72,10,4.29,4.04,93,2.2,28.9,29.68,0,54.05796731,-54.05796731,108.1159346
01/04/2016,5,0.99,10,5.07,4.62,93,0.24,28.9,29.68,0,1.922753664,-1.922753664,3.845507328
01/04/2016,6,1,10,5.93,5.03,90.54,3.38,28.91,29.7,2.9,190.4763919,-187.5763919,378.0527838
01/04/2016,7,1,9.04,6.82,5.3,89,0.96,28.92,29.71,121.28,261.1053462,-139.8253462,400.9306924
01/04/2016,8,0.83,10,7.66,5.79,84.85,6.41,28.94,29.72,603.75,557.6360081,46.11399188,511.5220162
